DATUM,CDU/CSU,SPD,GRÜNE,FDP,LINKE,SONSTIGE,BUNDESTAGSWAHL,BEFRAGTE,AFD,INSTITUT
2020-04-24,39.0,16.0,18.0,5.0,7.0,6.0,False,1323.0,9.0,POLITBAROMETER
2020-04-25,39.0,16.0,15.0,6.0,8.0,7.0,False,2505.0,9.0,FORSA
2020-04-25,38.0,16.0,15.0,6.0,9.0,5.0,False,2003.0,11.0,EMNID
2020-04-27,38.0,16.0,16.0,6.0,8.0,6.0,False,1002.0,10.0,GMS
2020-04-28,38.0,15.5,16.0,7.0,7.0,6.0,False,2071.0,10.5,INSA
2020-04-30,37.0,16.0,16.0,5.0,9.0,6.0,False,1636.0,11.0,YOUGOV
2020-05-02,37.0,15.0,15.0,6.0,9.0,6.0,False,1443.0,12.0,EMNID
2020-05-02,38.0,17.0,14.0,6.0,8.0,7.0,False,2004.0,10.0,FORSA
2020-05-04,37.5,15.0,17.0,6.0,7.5,6.0,False,2101.0,11.0,INSA
2020-05-07,39.0,16.0,18.0,5.0,8.0,5.0,False,1503.0,9.0,DIMAP
2020-05-09,40.0,15.0,15.0,6.0,7.0,7.0,False,2503.0,10.0,FORSA
2020-05-09,38.0,17.0,14.0,5.0,8.0,6.0,False,1426.0,12.0,EMNID
2020-05-12,37.5,14.0,16.5,6.5,7.5,7.0,False,2061.0,11.0,INSA
2020-05-14,38.0,15.0,18.0,6.0,7.0,6.0,False,1074.0,10.0,DIMAP
2020-05-15,38.0,15.0,18.0,5.0,8.0,6.0,False,1282.0,10.0,POLITBAROMETER
2020-05-16,39.0,16.0,14.0,6.0,8.0,6.0,False,1559.0,11.0,EMNID
2020-05-16,39.0,15.0,16.0,6.0,8.0,7.0,False,2509.0,9.0,FORSA
2020-05-18,37.0,14.0,18.0,6.0,7.5,7.0,False,2092.0,10.5,INSA
2020-05-22,38.0,15.5,19.0,5.5,7.0,6.0,False,1013.0,9.0,ALLENSBACH
2020-05-23,38.0,16.0,15.0,7.0,8.0,6.0,False,1914.0,10.0,EMNID
2020-05-23,40.0,15.0,16.0,5.0,8.0,7.0,False,2002.0,9.0,FORSA
2020-05-25,37.0,15.0,18.0,6.0,8.0,6.5,False,2062.0,9.5,INSA
2020-05-28,37.0,15.0,16.0,5.0,9.0,7.0,False,1584.0,11.0,YOUGOV
2020-05-29,39.0,15.0,19.0,4.0,8.0,6.0,False,1377.0,9.0,POLITBAROMETER
2020-05-30,40.0,15.0,16.0,5.0,8.0,7.0,False,2500.0,9.0,FORSA
2020-05-30,40.0,16.0,15.0,8.0,7.0,5.0,False,1934.0,9.0,EMNID
2020-06-02,38.5,14.0,18.0,5.5,8.0,6.0,False,2047.0,10.0,INSA
2020-06-04,38.0,15.0,19.0,6.0,8.0,5.0,False,1505.0,9.0,DIMAP
2020-06-06,38.0,15.0,16.0,7.0,8.0,8.0,False,1428.0,8.0,EMNID
2020-06-06,40.0,16.0,15.0,6.0,8.0,7.0,False,2002.0,8.0,FORSA
2020-06-09,38.0,14.0,17.5,6.5,8.5,5.5,False,2051.0,10.0,INSA
2020-06-12,39.0,15.0,20.0,4.0,7.0,6.0,False,1270.0,9.0,POLITBAROMETER
2020-06-13,40.0,14.0,17.0,6.0,8.0,7.0,False,2504.0,8.0,FORSA
2020-06-13,39.0,15.0,17.0,7.0,7.0,6.0,False,1934.0,9.0,EMNID
2020-06-15,37.0,15.0,18.0,7.0,8.0,5.0,False,2069.0,10.0,INSA
2020-06-15,39.0,15.0,17.0,6.0,8.0,6.0,False,1002.0,9.0,GMS
2020-06-18,40.0,16.0,18.5,4.5,7.0,4.5,False,1314.0,9.5,ALLENSBACH
2020-06-20,38.0,15.0,17.0,7.0,8.0,5.0,False,2403.0,10.0,EMNID
2020-06-20,39.0,14.0,18.0,5.0,8.0,7.0,False,2501.0,9.0,FORSA
2020-06-22,36.5,15.0,18.5,6.0,8.5,5.5,False,2058.0,10.0,INSA
2020-06-25,37.0,16.0,20.0,5.0,7.0,5.0,False,1068.0,10.0,DIMAP
2020-06-26,37.0,15.0,17.0,5.0,9.0,6.0,False,1636.0,11.0,YOUGOV
2020-06-26,40.0,15.0,19.0,5.0,7.0,5.0,False,1227.0,9.0,POLITBAROMETER
2020-06-27,38.0,14.0,17.0,6.0,8.0,7.0,False,2501.0,10.0,FORSA
2020-06-27,37.0,16.0,18.0,6.0,8.0,5.0,False,1550.0,10.0,EMNID
2020-06-30,36.5,16.0,17.0,7.0,8.0,5.0,False,2051.0,10.5,INSA
2020-07-02,37.0,16.0,20.0,5.0,7.0,5.0,False,1503.0,10.0,DIMAP
2020-07-04,37.0,16.0,19.0,6.0,8.0,4.0,False,1436.0,10.0,EMNID
2020-07-04,38.0,14.0,18.0,5.0,8.0,7.0,False,2503.0,10.0,FORSA
2020-07-07,36.0,15.0,17.0,7.0,8.0,6.0,False,2040.0,11.0,INSA
2020-07-10,39.0,15.0,20.0,5.0,7.0,5.0,False,1226.0,9.0,POLITBAROMETER
2020-07-11,38.0,14.0,18.0,6.0,7.0,7.0,False,2500.0,10.0,FORSA
2020-07-12,38.0,15.0,17.0,6.0,8.0,5.0,False,1426.0,11.0,EMNID
